eventid,angle,carid,driverid,height,lat,lon,lurch,maxvectoracc,midvectoracc,origid,speed,tanage,xacc,yacc,zacc,eventdt,entrydt,iscan
10848763,199,10005,10005,15,5956.2388,3021.8794,88,0.100000001490116,0.0399999991059303,4705589,18.315,0,0,-0.0900000035762787,-0.0299999993294477,2016-10-09 19:14:19+03,2016-10-24 15:05:54.935+03,True
10848764,189,10005,10005,15,5956.2372,3021.8784,89,0.0900000035762787,0.0299999993294477,4705590,10.73,-1,-0.00999999977648258,0.0900000035762787,-0.00999999977648258,2016-10-09 19:14:20+03,2016-10-24 15:05:54.935+03,True
10848765,185,10005,10005,15,5956.2363,3021.8778,92,0.0799999982118607,0.0399999991059303,4705591,5.735,-2,0,-0.0799999982118607,0,2016-10-09 19:14:21+03,2016-10-24 15:05:54.935+03,True
10848766,178,10005,10005,15,5956.236,3021.8777,93,0.100000001490116,0.0299999993294477,4705592,2.22,-2,0.0199999995529652,0.0900000035762787,0,2016-10-09 19:14:22+03,2016-10-24 15:05:54.935+03,True
10848767,0,10005,10005,15,5956.2359,3021.8777,94,0.0799999982118607,0.0199999995529652,4705593,0.37,-2,-0.00999999977648258,0.0700000002980232,0.00999999977648258,2016-10-09 19:14:23+03,2016-10-24 15:05:54.935+03,True
10848768,40,10005,10005,16,5956.2362,3021.8779,95,0.0599999986588955,0.0199999995529652,4705594,0.925,-2,-0.0299999993294477,0.0500000007450581,0,2016-10-09 19:14:24+03,2016-10-24 15:05:54.935+03,True
10848769,53,10005,10005,16,5956.2363,3021.878,96,0.0599999986588955,0.0199999995529652,4705595,0.74,-2,-0.0299999993294477,0.0500000007450581,-0.00999999977648258,2016-10-09 19:14:24+03,2016-10-24 15:05:54.935+03,True
10848770,31,10005,10005,16,5956.2364,3021.878,98,0.109999999403954,0.0199999995529652,4705596,0.555,-2,-0.00999999977648258,0.109999999403954,0.0299999993294477,2016-10-09 19:14:26+03,2016-10-24 15:05:54.935+03,True
10848771,300,10005,10005,16,5956.2366,3021.8777,99,0.0900000035762787,0.0500000007450581,4705597,0.555,-2,0,-0.0900000035762787,-0.00999999977648258,2016-10-09 19:14:26+03,2016-10-24 15:05:54.935+03,True
10848772,265,10005,10005,16,5956.2364,3021.8768,99,0.119999997317791,0.0299999993294477,4705598,2.59,-1,0.0599999986588955,-0.109999999403954,-0.00999999977648258,2016-10-09 19:14:27+03,2016-10-24 15:05:54.935+03,True
10848773,252,10005,10005,16,5956.2361,3021.8753,99,0.0900000035762787,0.0399999991059303,4705599,4.81,-1,0.0599999986588955,0.0299999993294477,0.0599999986588955,2016-10-09 19:14:28+03,2016-10-24 15:05:54.935+03,True
10848774,260,10005,10005,16,5956.2358,3021.8729,99,0.119999997317791,0.0500000007450581,4705600,8.88,0,-0.0399999991059303,0.100000001490116,-0.0399999991059303,2016-10-09 19:14:30+03,2016-10-24 15:05:54.935+03,True
10848775,268,10005,10005,16,5956.2358,3021.8699,98,0.100000001490116,0.0299999993294477,4705601,10.36,0,0,-0.0799999982118607,-0.0500000007450581,2016-10-09 19:14:30+03,2016-10-24 15:05:54.935+03,True
10848776,270,10005,10005,15,5956.236,3021.8662,99,0.0799999982118607,0.0199999995529652,4705602,10.73,0,0.00999999977648258,0.0599999986588955,0.0399999991059303,2016-10-09 19:14:32+03,2016-10-24 15:05:54.935+03,True
10848777,272,10005,10005,15,5956.2363,3021.8621,99,0.0900000035762787,0.0299999993294477,4705603,12.395,0,0.00999999977648258,0.0399999991059303,0.0799999982118607,2016-10-09 19:14:32+03,2016-10-24 15:05:54.935+03,True
10848778,275,10005,10005,15,5956.2365,3021.858,98,0.129999995231628,0.0500000007450581,4705604,12.95,-1,-0.100000001490116,0.0700000002980232,-0.0199999995529652,2016-10-09 19:14:34+03,2016-10-24 15:05:54.935+03,True
10848779,270,10005,10005,15,5956.2366,3021.8536,98,0.119999997317791,0.0500000007450581,4705605,14.06,-1,-0.0299999993294477,0.109999999403954,-0.0199999995529652,2016-10-09 19:14:35+03,2016-10-24 15:05:54.935+03,True
10848780,271,10005,10005,18,5956.2381,3021.7916,102,0.239999994635582,0.119999997317791,4705606,33.67,-1,0.00999999977648258,0,0.239999994635582,2016-10-09 19:14:44+03,2016-10-24 15:05:54.935+03,True
10848781,271,10005,10005,19,5956.2387,3021.7692,43,0.430000007152557,0.0900000035762787,4705607,37.925,0,0.0299999993294477,-0.430000007152557,0.0700000002980232,2016-10-09 19:14:46+03,2016-10-24 15:05:54.935+03,True
10848782,271,10005,10005,20,5956.24,3021.7293,18,0.540000021457672,0.0599999986588955,4705608,46.065,0,0.00999999977648258,0.519999980926514,0.119999997317791,2016-10-09 19:14:49+03,2016-10-24 15:05:54.935+03,True
10848783,272,10005,10005,20,5956.2404,3021.7151,27,0.379999995231628,0.100000001490116,4705609,47.545,0,0.00999999977648258,0.370000004768372,0.0900000035762787,2016-10-09 19:14:50+03,2016-10-24 15:05:54.935+03,True
10848784,271,10005,10005,21,5956.2411,3021.6874,46,0.150000005960464,0.0399999991059303,4705610,43.105,0,-0.140000000596046,0.00999999977648258,0.0299999993294477,2016-10-09 19:14:52+03,2016-10-24 15:05:54.935+03,True
10848785,271,10005,10005,20,5956.2411,3021.6656,56,0.180000007152557,0.0399999991059303,4705611,31.45,0,0.0500000007450581,-0.170000001788139,0.0299999993294477,2016-10-09 19:14:54+03,2016-10-24 15:05:54.935+03,True
10848786,271,10005,10005,20,5956.2411,3021.657,62,0.170000001788139,0.0599999986588955,4705612,27.195,0,0.0599999986588955,0.0700000002980232,0.140000000596046,2016-10-09 19:14:55+03,2016-10-24 15:05:54.935+03,True
10848787,271,10005,10005,20,5956.2413,3021.6505,66,0.150000005960464,0.0500000007450581,4705613,19.98,0,0.0700000002980232,-0.100000001490116,-0.0700000002980232,2016-10-09 19:14:55+03,2016-10-24 15:05:54.935+03,True
10848788,266,10005,10005,20,5956.2412,3021.6466,71,0.100000001490116,0.0500000007450581,4705614,12.21,0,0.00999999977648258,-0.100000001490116,-0.0199999995529652,2016-10-09 19:14:56+03,2016-10-24 15:05:54.935+03,True
10848789,258,10005,10005,20,5956.2412,3021.6449,78,0.109999999403954,0.0500000007450581,4705615,4.07,0,-0.0199999995529652,0.00999999977648258,-0.109999999403954,2016-10-09 19:14:58+03,2016-10-24 15:05:54.935+03,True
10848790,160,10005,10005,20,5956.2412,3021.6444,84,0.0900000035762787,0.0399999991059303,4705616,0.555,0,-0.0399999991059303,0.0799999982118607,-0.00999999977648258,2016-10-09 19:14:59+03,2016-10-24 15:05:54.935+03,True
10848791,100,10005,10005,20,5956.2412,3021.6444,90,0.0700000002980232,0.0199999995529652,4705617,0.925,0,-0.0199999995529652,0.0599999986588955,0,2016-10-09 19:15:00+03,2016-10-24 15:05:54.935+03,True
10848792,96,10005,10005,20,5956.2412,3021.6444,93,0.0599999986588955,0.0199999995529652,4705618,0.74,0,-0.0299999993294477,0.0500000007450581,-0.00999999977648258,2016-10-09 19:15:00+03,2016-10-24 15:05:54.935+03,True
10848793,94,10005,10005,20,5956.2412,3021.6444,95,0.0599999986588955,0.0199999995529652,4705619,0.555,0,0.0299999993294477,-0.0399999991059303,-0.0299999993294477,2016-10-09 19:15:01+03,2016-10-24 15:05:54.935+03,True
10848794,107,10005,10005,20,5956.2412,3021.6444,96,0.0599999986588955,0.0199999995529652,4705620,0.555,0,0.0599999986588955,-0.0199999995529652,-0.00999999977648258,2016-10-09 19:15:02+03,2016-10-24 15:05:54.935+03,True
10848795,0,10005,10005,20,5956.2412,3021.6444,96,0.0599999986588955,0.0299999993294477,4705621,0.37,0,0.0399999991059303,-0.0399999991059303,0,2016-10-09 19:15:03+03,2016-10-24 15:05:54.935+03,True
10848796,0,10005,10005,20,5956.2412,3021.6444,97,0.100000001490116,0.0399999991059303,4705622,0.37,0,-0.0299999993294477,0.0799999982118607,-0.0299999993294477,2016-10-09 19:15:04+03,2016-10-24 15:05:54.935+03,True
10848797,279,10005,10005,20,5956.2412,3021.6444,99,0.0900000035762787,0.0399999991059303,4705623,0.925,0,0,-0.0700000002980232,-0.0599999986588955,2016-10-09 19:15:05+03,2016-10-24 15:05:54.935+03,True
10848798,303,10005,10005,20,5956.2412,3021.6444,100,0.0900000035762787,0.0199999995529652,4705624,2.775,0,0.0399999991059303,0.0199999995529652,0.0799999982118607,2016-10-09 19:15:06+03,2016-10-24 15:05:54.935+03,True
10848799,295,10005,10005,20,5956.2412,3021.6444,102,0.100000001490116,0.0399999991059303,4705625,5.55,0,-0.0399999991059303,0.0799999982118607,0,2016-10-09 19:15:07+03,2016-10-24 15:05:54.935+03,True
10848800,275,10005,10005,19,5956.2416,3021.6405,102,0.109999999403954,0.0500000007450581,4705626,9.99,0,0.0299999993294477,0.0199999995529652,-0.100000001490116,2016-10-09 19:15:09+03,2016-10-24 15:05:54.935+03,True
10848801,273,10005,10005,19,5956.2419,3021.6373,99,0.129999995231628,0.0399999991059303,4705627,9.805,0,0,-0.129999995231628,-0.0199999995529652,2016-10-09 19:15:09+03,2016-10-24 15:05:54.935+03,True
10848802,269,10005,10005,19,5956.2421,3021.6351,97,0.0900000035762787,0.0399999991059303,4705628,6.29,0,0.0700000002980232,0,0.0700000002980232,2016-10-09 19:15:10+03,2016-10-24 15:05:54.935+03,True
10848803,264,10005,10005,19,5956.2422,3021.6343,96,0.0900000035762787,0.0399999991059303,4705629,2.775,0,0.00999999977648258,-0.0799999982118607,0.0399999991059303,2016-10-09 19:15:11+03,2016-10-24 15:05:54.935+03,True
10848804,256,10005,10005,19,5956.2422,3021.6343,96,0.0900000035762787,0.0299999993294477,4705630,2.035,0,0,0.0900000035762787,0,2016-10-09 19:15:12+03,2016-10-24 15:05:54.935+03,True
10848805,210,10005,10005,19,5956.2422,3021.6343,96,0.0599999986588955,0.0199999995529652,4705631,0.555,0,-0.0199999995529652,-0.0399999991059303,-0.0399999991059303,2016-10-09 19:15:14+03,2016-10-24 15:05:54.935+03,True
10848806,0,10005,10005,19,5956.2422,3021.6343,96,0.0599999986588955,0.0199999995529652,4705632,0.185,0,-0.00999999977648258,0,-0.0599999986588955,2016-10-09 19:15:15+03,2016-10-24 15:05:54.935+03,True
10848807,0,10005,10005,19,5956.2422,3021.6343,97,0.0799999982118607,0.0299999993294477,4705633,0,0,0,-0.0700000002980232,-0.0500000007450581,2016-10-09 19:15:16+03,2016-10-24 15:05:54.935+03,True
10848808,271,10005,10005,19,5956.2422,3021.6343,97,0.0900000035762787,0.0299999993294477,4705634,0.925,0,-0.0599999986588955,0.0700000002980232,0,2016-10-09 19:15:17+03,2016-10-24 15:05:54.935+03,True
10848809,265,10005,10005,19,5956.2422,3021.6343,97,0.0799999982118607,0.0299999993294477,4705635,1.11,0,0.0500000007450581,-0.0500000007450581,0.0199999995529652,2016-10-09 19:15:18+03,2016-10-24 15:05:54.935+03,True
10848810,0,10005,10005,19,5956.2422,3021.6343,96,0.0799999982118607,0.0399999991059303,4705636,0.37,0,0.0199999995529652,0.0700000002980232,0.0199999995529652,2016-10-09 19:15:18+03,2016-10-24 15:05:54.935+03,True
10848811,0,10005,10005,19,5956.2422,3021.6343,97,0.100000001490116,0.0299999993294477,4705637,0.185,0,0.0500000007450581,-0.0799999982118607,0.00999999977648258,2016-10-09 19:15:19+03,2016-10-24 15:05:54.935+03,True
10848812,0,10005,10005,19,5956.2422,3021.6343,97,0.0799999982118607,0.0299999993294477,4705638,0.185,0,0.0399999991059303,-0.0500000007450581,0.0299999993294477,2016-10-09 19:15:20+03,2016-10-24 15:05:54.935+03,True
10848813,0,10005,10005,19,5956.2422,3021.6343,98,0.0900000035762787,0.0299999993294477,4705639,0.37,0,0.0500000007450581,-0.0799999982118607,0.0199999995529652,2016-10-09 19:15:21+03,2016-10-24 15:05:54.935+03,True
10848814,295,10005,10005,19,5956.2422,3021.6343,98,0.0799999982118607,0.0299999993294477,4705640,1.295,0,0.00999999977648258,-0.0700000002980232,0.0399999991059303,2016-10-09 19:15:23+03,2016-10-24 15:05:57.798+03,True
10848815,287,10005,10005,19,5956.2422,3021.6343,100,0.159999996423721,0.0799999982118607,4705641,3.145,0,0,-0.159999996423721,0,2016-10-09 19:15:23+03,2016-10-24 15:05:57.798+03,True
10848816,280,10005,10005,19,5956.2423,3021.6322,102,0.119999997317791,0.0299999993294477,4705642,6.105,-2,-0.0399999991059303,0.100000001490116,0.0299999993294477,2016-10-09 19:15:24+03,2016-10-24 15:05:57.798+03,True
10848817,259,10005,10005,19,5956.2421,3021.6298,104,0.129999995231628,0.0299999993294477,4705643,8.14,-5,0.0900000035762787,-0.0199999995529652,0.0900000035762787,2016-10-09 19:15:25+03,2016-10-24 15:05:57.798+03,True
10848818,227,10005,10005,19,5956.2412,3021.6276,104,0.109999999403954,0.0399999991059303,4705644,9.25,-5,-0.0700000002980232,-0.0399999991059303,-0.0700000002980232,2016-10-09 19:15:26+03,2016-10-24 15:05:57.798+03,True
10848819,208,10005,10005,19,5956.2394,3021.6254,102,0.0900000035762787,0.0299999993294477,4705645,12.95,-7,0.0500000007450581,0.0599999986588955,0.0399999991059303,2016-10-09 19:15:28+03,2016-10-24 15:05:57.798+03,True
10848820,192,10005,10005,19,5956.2366,3021.624,102,0.180000007152557,0.0399999991059303,4705646,18.315,-7,-0.0199999995529652,0.0700000002980232,-0.159999996423721,2016-10-09 19:15:28+03,2016-10-24 15:05:57.798+03,True
10848821,185,10005,10005,19,5956.2302,3021.6218,99,0.100000001490116,0.0399999991059303,4705647,18.685,-4,0.00999999977648258,-0.100000001490116,-0.00999999977648258,2016-10-09 19:15:30+03,2016-10-24 15:05:57.798+03,True
10848822,180,10005,10005,19,5956.2223,3021.62,98,0.0799999982118607,0.0299999993294477,4705648,15.355,-3,0.0299999993294477,0.00999999977648258,0.0700000002980232,2016-10-09 19:15:34+03,2016-10-24 15:05:57.798+03,True
10848823,182,10005,10005,17,5956.1941,3021.614,99,0.109999999403954,0.0299999993294477,4705649,14.985,-1,-0.0900000035762787,0.0299999993294477,-0.0599999986588955,2016-10-09 19:15:46+03,2016-10-24 15:05:57.798+03,True
10848824,186,10005,10005,17,5956.1779,3021.613,98,0.119999997317791,0.0399999991059303,4705650,13.875,-1,0,0.0199999995529652,-0.109999999403954,2016-10-09 19:15:53+03,2016-10-24 15:05:57.798+03,True
10848825,183,10005,10005,17,5956.1757,3021.6123,98,0.0900000035762787,0.0399999991059303,4705651,13.875,-1,-0.0299999993294477,0.0799999982118607,0.00999999977648258,2016-10-09 19:15:53+03,2016-10-24 15:05:57.798+03,True
10848826,182,10005,10005,16,5956.1734,3021.6118,98,0.0900000035762787,0.0299999993294477,4705652,14.615,-1,-0.0399999991059303,0.0799999982118607,0.0299999993294477,2016-10-09 19:15:55+03,2016-10-24 15:05:57.798+03,True
10848827,180,10005,10005,16,5956.171,3021.6116,98,0.129999995231628,0.0399999991059303,4705653,15.355,-1,0.00999999977648258,-0.119999997317791,0.00999999977648258,2016-10-09 19:15:56+03,2016-10-24 15:05:57.798+03,True
10848828,182,10005,10005,16,5956.1662,3021.611,98,0.0900000035762787,0.0299999993294477,4705654,15.54,-1,0.00999999977648258,-0.0900000035762787,-0.0299999993294477,2016-10-09 19:15:58+03,2016-10-24 15:05:57.798+03,True
10848829,175,10005,10005,16,5956.1576,3021.6112,101,0.200000002980232,0.0399999991059303,4705655,23.31,-2,0,0.159999996423721,0.119999997317791,2016-10-09 19:16:00+03,2016-10-24 15:05:57.798+03,True
10848830,169,10005,10005,16,5956.1497,3021.6141,100,0.119999997317791,0.0399999991059303,4705656,26.085,-3,0.00999999977648258,-0.119999997317791,-0.00999999977648258,2016-10-09 19:16:02+03,2016-10-24 15:05:57.798+03,True
10848831,175,10005,10005,16,5956.1433,3021.6158,95,0.109999999403954,0.0399999991059303,4705657,19.055,0,-0.00999999977648258,0.100000001490116,0.0199999995529652,2016-10-09 19:16:04+03,2016-10-24 15:05:57.798+03,True
10848832,178,10005,10005,16,5956.1409,3021.6161,94,0.100000001490116,0.0399999991059303,4705658,16.0765,0,-0.0399999991059303,0.0900000035762787,0.0299999993294477,2016-10-09 19:16:06+03,2016-10-24 15:05:57.798+03,True
10848833,182,10005,10005,16,5956.1387,3021.616,96,0.109999999403954,0.0199999995529652,4705659,14.06,0,-0.0399999991059303,0.0700000002980232,-0.0700000002980232,2016-10-09 19:16:07+03,2016-10-24 15:05:57.798+03,True
10848834,181,10005,10005,17,5956.1333,3021.6156,97,0.100000001490116,0.0500000007450581,4705660,10.915,0,0.0299999993294477,-0.0900000035762787,0.0199999995529652,2016-10-09 19:16:10+03,2016-10-24 15:05:57.798+03,True
10848835,181,10005,10005,17,5956.1288,3021.6157,97,0.100000001490116,0.0399999991059303,4705661,7.955,1,0.00999999977648258,-0.100000001490116,-0.0299999993294477,2016-10-09 19:16:13+03,2016-10-24 15:05:57.798+03,True
10848836,182,10005,10005,18,5956.127,3021.6158,98,0.119999997317791,0.0299999993294477,4705662,4.995,1,0.0399999991059303,-0.109999999403954,0,2016-10-09 19:16:15+03,2016-10-24 15:05:57.798+03,True
10848837,186,10005,10005,18,5956.1253,3021.6159,98,0.0799999982118607,0.0299999993294477,4705663,3.7,1,-0.0299999993294477,0.00999999977648258,-0.0700000002980232,2016-10-09 19:16:17+03,2016-10-24 15:05:57.798+03,True
10848838,191,10005,10005,18,5956.1247,3021.6157,97,0.100000001490116,0.0399999991059303,4705664,3.145,0,0.00999999977648258,-0.0799999982118607,0.0399999991059303,2016-10-09 19:16:17+03,2016-10-24 15:05:57.798+03,True
10848839,185,10005,10005,18,5956.124,3021.6157,97,0.0799999982118607,0.0199999995529652,4705665,2.22,0,-0.0199999995529652,0.0799999982118607,-0.00999999977648258,2016-10-09 19:16:20+03,2016-10-24 15:05:57.798+03,True
10848840,188,10005,10005,18,5956.124,3021.6157,98,0.0900000035762787,0.0299999993294477,4705666,3.7,0,0.0500000007450581,0.0500000007450581,0.0500000007450581,2016-10-09 19:16:25+03,2016-10-24 15:05:57.798+03,True
10848841,187,10005,10005,19,5956.1213,3021.6152,97,0.0799999982118607,0.0299999993294477,4705667,3.33,0,-0.00999999977648258,0.0500000007450581,-0.0599999986588955,2016-10-09 19:16:28+03,2016-10-24 15:05:57.798+03,True
10848842,188,10005,10005,22,5956.1141,3021.6134,100,0.0799999982118607,0.0299999993294477,4705668,5.55,0,-0.0299999993294477,0.0799999982118607,-0.0199999995529652,2016-10-09 19:16:41+03,2016-10-24 15:05:57.798+03,True
10848843,187,10005,10005,22,5956.1127,3021.6129,97,0.100000001490116,0.0399999991059303,4705669,6.29,0,0.0599999986588955,-0.0799999982118607,0.00999999977648258,2016-10-09 19:16:42+03,2016-10-24 15:05:57.798+03,True
10848844,184,10005,10005,22,5956.1113,3021.6122,97,0.0900000035762787,0.0399999991059303,4705670,5.735,0,0,-0.0900000035762787,-0.0199999995529652,2016-10-09 19:16:43+03,2016-10-24 15:05:57.798+03,True
10848845,181,10005,10005,22,5956.1093,3021.6112,97,0.0799999982118607,0.0299999993294477,4705671,4.07,0,0.0500000007450581,-0.0599999986588955,0.0299999993294477,2016-10-09 19:16:45+03,2016-10-24 15:05:57.798+03,True
10848846,177,10005,10005,23,5956.1041,3021.6094,97,0.0700000002980232,0.0299999993294477,4705672,4.2365,0,0.00999999977648258,0.0599999986588955,0.0199999995529652,2016-10-09 19:16:50+03,2016-10-24 15:05:57.798+03,True
10848847,184,10005,10005,25,5956.0959,3021.6082,99,0.0799999982118607,0.0299999993294477,4705673,6.66,0,0.0299999993294477,-0.0700000002980232,0,2016-10-09 19:16:59+03,2016-10-24 15:05:57.798+03,True
10848848,186,10005,10005,25,5956.0945,3021.6078,96,0.0799999982118607,0.0299999993294477,4705674,6.475,0,0,-0.0700000002980232,0.0199999995529652,2016-10-09 19:17:00+03,2016-10-24 15:05:57.798+03,True
10848849,191,10005,10005,25,5956.0932,3021.6073,95,0.100000001490116,0.0500000007450581,4705675,5.18,0,0.0199999995529652,-0.0799999982118607,0.0399999991059303,2016-10-09 19:17:01+03,2016-10-24 15:05:57.798+03,True
10848850,192,10005,10005,25,5956.0907,3021.6062,95,0.0900000035762787,0.0299999993294477,4705676,2.035,0,-0.0299999993294477,0.0599999986588955,-0.0500000007450581,2016-10-09 19:17:03+03,2016-10-24 15:05:57.798+03,True
10848851,180,10005,10005,25,5956.0907,3021.6062,99,0.0799999982118607,0.0399999991059303,4705677,3.515,0,0,0.0700000002980232,0.0299999993294477,2016-10-09 19:17:06+03,2016-10-24 15:05:57.798+03,True
10848852,181,10005,10005,25,5956.0893,3021.6057,98,0.0900000035762787,0.0399999991059303,4705678,4.44,0,0.0500000007450581,-0.0700000002980232,0.0299999993294477,2016-10-09 19:17:07+03,2016-10-24 15:05:57.798+03,True
10848853,163,10005,10005,26,5956.0873,3021.605,98,0.0900000035762787,0.0299999993294477,4705679,2.22,0,0.0700000002980232,-0.0500000007450581,0.00999999977648258,2016-10-09 19:17:11+03,2016-10-24 15:05:57.798+03,True
10848854,186,10005,10005,26,5956.0844,3021.6049,99,0.140000000596046,0.0500000007450581,4705680,5.365,1,0.0500000007450581,-0.100000001490116,0.0799999982118607,2016-10-09 19:17:15+03,2016-10-24 15:05:57.798+03,True
